;"winsor-newton-lab.txt" color dictionary
;Copyright 2010 Aubrey Jaffer
;
;Permission to copy this dictionary, to modify it, to redistribute it,
;to distribute modified versions, and to use it for any purpose is
;granted, subject to the following restrictions and understandings.
;
;1.  Any copy made of this dictionary must include this copyright notice
;in full.
;
;2.  I have made no warranty or representation that this data is
;error-free, and I am under no obligation to provide any services, by
;way of maintenance, update, or otherwise.
;
;3.  In conjunction with products arising from the use of this material,
;there shall be no use of my name in any advertising, promotional, or
;sales literature without prior written consent in each case.

XCMS_COLORDB_START 0.1
red dark			CIELab:49.27/51.56/65.57
RedDark				CIELab:49.27/51.56/65.57
scarlet lake light		CIELab:69.94/35.63/32.60
ScarletLakeLight		CIELab:69.94/35.63/32.60
scarlet lake medium		CIELab:61.38/46.09/49.87
ScarletLakeMedium		CIELab:61.38/46.09/49.87
scarlet lake dark		CIELab:54.46/50.81/69.67
ScarletLakeDark			CIELab:54.46/50.81/69.67
cd scarlet light		CIELab:79.33/17.63/36.78
CdScarletLight			CIELab:79.33/17.63/36.78
cd scarlet medium		CIELab:60.09/45.62/76.47
CdScarletMedium			CIELab:60.09/45.62/76.47
cd scarlet dark			CIELab:55.74/48.99/81.27
CdScarletDark			CIELab:55.74/48.99/81.27
flesh light			CIELab:83.47/6.65/26.59
FleshLight			CIELab:83.47/6.65/26.59
flesh medium			CIELab:76.19/14.74/31.72
FleshMedium			CIELab:76.19/14.74/31.72
flesh dark			CIELab:69.87/21.25/31.53
FleshDark			CIELab:69.87/21.25/31.53
orange light			CIELab:77.31/22.59/54.91
OrangeLight			CIELab:77.31/22.59/54.91
orange medium			CIELab:71.78/32.28/70.88
OrangeMedium			CIELab:71.78/32.28/70.88
orange dark			CIELab:64.59/42.80/91.56
OrangeDark			CIELab:64.59/42.80/91.56
cd orange light			CIELab:83.21/13.75/54.42
CdOrangeLight			CIELab:83.21/13.75/54.42
cd orange medium		CIELab:73.46/30.83/93.33
CdOrangeMedium			CIELab:73.46/30.83/93.33
cd orange dark			CIELab:69.82/35.85/97.94
CdOrangeDark			CIELab:69.82/35.85/97.94
cd yellow deep light		CIELab:81.02/21.35/75.63
CdYellowDeepLight		CIELab:81.02/21.35/75.63
cd yellow deep medium		CIELab:73.70/33.09/96.65
CdYellowDeepMedium		CIELab:73.70/33.09/96.65
cd yellow deep dark		CIELab:72.50/34.01/94.95
CdYellowDeepDark		CIELab:72.50/34.01/94.95
yellow deep light		CIELab:86.87/7.90/84.41
YellowDeepLight			CIELab:86.87/7.90/84.41
yellow deep medium		CIELab:84.54/13.22/109.02
YellowDeepMedium		CIELab:84.54/13.22/109.02
yellow deep dark		CIELab:82.93/17.63/111.23
YellowDeepDark			CIELab:82.93/17.63/111.23
cd yellow light			CIELab:86.48/4.30/88.68
CdYellowLight			CIELab:86.48/4.30/88.68
cd yellow medium		CIELab:83.92/11.50/114.71
CdYellowMedium			CIELab:83.92/11.50/114.71
cd yellow dark			CIELab:83.44/13.10/115.59
CdYellowDark			CIELab:83.44/13.10/115.59
indian yellow light		CIELab:86.14/5.51/107.92
IndianYellowLight		CIELab:86.14/5.51/107.92
indian yellow medium		CIELab:82.84/10.91/114.03
IndianYellowMedium		CIELab:82.84/10.91/114.03
indian yellow dark		CIELab:81.18/13.03/112.88
IndianYellowDark		CIELab:81.18/13.03/112.88
aureolin light			CIELab:90.19/-4.26/62.16
AureolinLight			CIELab:90.19/-4.26/62.16
aureolin medium			CIELab:88.20/-2.57/95.74
AureolinMedium			CIELab:88.20/-2.57/95.74
aureolin dark			CIELab:85.52/1.54/112.83
AureolinDark			CIELab:85.52/1.54/112.83
cd yellow pale light		CIELab:87.49/0.96/92.27
CdYellowPaleLight		CIELab:87.49/0.96/92.27
cd yellow pale medium		CIELab:86.33/4.01/123.49
CdYellowPaleMedium		CIELab:86.33/4.01/123.49
cd yellow pale dark		CIELab:85.90/4.91/124.34
CdYellowPaleDark		CIELab:85.90/4.91/124.34
cr yellow light			CIELab:90.45/-2.71/74.44
CrYellowLight			CIELab:90.45/-2.71/74.44
cr yellow medium		CIELab:88.99/0.14/109.97
CrYellowMedium			CIELab:88.99/0.14/109.97
cr yellow dark			CIELab:87.89/3.68/116.39
CrYellowDark			CIELab:87.89/3.68/116.39
yellow light			CIELab:91.22/-5.46/72.62
YellowLight			CIELab:91.22/-5.46/72.62
yellow medium			CIELab:89.30/-1.64/117.40
YellowMedium			CIELab:89.30/-1.64/117.40
yellow dark			CIELab:88.23/1.01/119.62
YellowDark			CIELab:88.23/1.01/119.62
trans yellow light		CIELab:90.66/-6.03/100.79
TransYellowLight		CIELab:90.66/-6.03/100.79
trans yellow medium		CIELab:89.93/-4.12/110.49
TransYellowMedium		CIELab:89.93/-4.12/110.49
trans yellow dark		CIELab:88.62/-1.62/116.41
TransYellowDark			CIELab:88.62/-1.62/116.41
cd lemon light			CIELab:89.76/-4.33/53.51
CdLemonLight			CIELab:89.76/-4.33/53.51
cd lemon medium			CIELab:88.90/-5.39/87.16
CdLemonMedium			CIELab:88.90/-5.39/87.16
cd lemon dark			CIELab:88.46/-4.54/107.09
CdLemonDark			CIELab:88.46/-4.54/107.09
lemon light			CIELab:89.38/-4.81/57.23
LemonLight			CIELab:89.38/-4.81/57.23
lemon medium			CIELab:88.43/-5.80/91.20
LemonMedium			CIELab:88.43/-5.80/91.20
lemon dark			CIELab:88.11/-5.05/104.14
LemonDark			CIELab:88.11/-5.05/104.14
lemon yellow light		CIELab:90.79/-3.81/41.00
LemonYellowLight		CIELab:90.79/-3.81/41.00
lemon yellow medium		CIELab:90.06/-4.75/56.79
LemonYellowMedium		CIELab:90.06/-4.75/56.79
lemon yellow dark		CIELab:89.08/-4.64/70.96
LemonYellowDark			CIELab:89.08/-4.64/70.96
XCMS_COLORDB_END
